userName,score,at,content,label
Pengguna Google,5,2026-04-20 12:28:35,bagus,Positif
Pengguna Google,5,2026-04-20 12:23:57,Setiap pesanan cepat sampainya,Positif
Pengguna Google,5,2026-04-20 12:20:36,"memang gak ada lawan , aplikasi gojek ini..cepat dan mudah digunakan, pelayanan dari gojek pun, memuaskan",Positif
Pengguna Google,5,2026-04-20 12:17:52,bagus sihh cuman aku sering udah pesen tapi itu kepesen lagi itu buat kita bayar dua kali atau di marahin padahal gw gak pesen dua tapi Dateng nya dua,Positif
Pengguna Google,5,2026-04-20 12:11:52,👍👍👍,Positif
Pengguna Google,1,2026-04-20 12:02:10,"gocar nya enggak jelas, enggak niat nyari duit apa gimana, sudah dekat tapi malah pergi menjauh, mutar mutar gak jelas, setengah jam kemudian di batalkan. buang buang waktu. hama",Negatif
Pengguna Google,5,2026-04-20 12:00:03,good lah,Positif
Pengguna Google,5,2026-04-20 11:57:33,sangat membantu untuk perjalanan,Positif
Pengguna Google,1,2026-04-20 11:52:01,"aplikasi ngelek"" ptongan besar",Negatif
Pengguna Google,5,2026-04-20 11:32:51,tranportasi online terpercaya,Positif
Pengguna Google,5,2026-04-20 11:12:06,mantap,Positif
Pengguna Google,5,2026-04-20 11:02:21,apk sangat luar biasa aku suka,Positif
Pengguna Google,5,2026-04-20 10:57:13,Aman terpercaya mantab pokonya,Positif
Pengguna Google,1,2026-04-20 10:42:09,apk ojol ampas dimap nya bnyak driver nya ga jam rawan ga cuaca buruk pas dibooking susah minta kali ga ada driver nya menerima bnyak ko driver ga jam sibuk pun susah nungguin smpai ke cancel tetap aja ga mau dapat driver nya,Negatif
Pengguna Google,5,2026-04-20 10:40:37,mntap,Positif
Pengguna Google,5,2026-04-20 10:37:49,Mantap Banyak diskon,Positif
Pengguna Google,5,2026-04-20 10:24:27,banyak promo,Positif
Pengguna Google,5,2026-04-20 10:17:19,lebih murah,Positif
Pengguna Google,5,2026-04-20 10:15:21,pengalaman saya selama pakai Gojek-Transportasi semua nya sudah oke 👍🙏,Positif
Pengguna Google,5,2026-04-20 10:13:56,good job😍😘,Positif
Pengguna Google,5,2026-04-20 10:11:14,keren banget min,Positif
Pengguna Google,1,2026-04-20 10:10:10,"aktifinn fitur gopay later saya dong , gimana deh ? maasa udh 2 tahun ga bisa di aktifin lagi",Negatif
Pengguna Google,5,2026-04-20 10:05:16,mantap gojek,Positif
Pengguna Google,5,2026-04-20 09:39:49,"cepat, tepat, bersih, sopan, salam, sopan,santun, murah",Positif
Pengguna Google,4,2026-04-20 09:39:45,"sangat membantu sekali apalagi klo urgency pergi"" mendadak pas gk ada motor",Positif
Pengguna Google,5,2026-04-20 09:36:26,driver ramah,Positif
Pengguna Google,5,2026-04-20 09:27:45,sangat memuaskan,Positif
Pengguna Google,1,2026-04-20 09:25:48,driver mobil nya pada ga mau ambil penumpang dengan alesan Krn kejauhan...,Negatif
Pengguna Google,5,2026-04-20 09:23:16,bguus,Positif
Pengguna Google,5,2026-04-20 09:21:47,"pertama kali pesen gojek, masih belibet",Positif
Pengguna Google,5,2026-04-20 09:13:14,good,Positif
Pengguna Google,2,2026-04-20 09:06:46,"gopay later buat bayar listrik biasanya sekali foto langsung bisa, ini sampe 3x gagal teross, waktu masuk lagi, malah dibilang ""kesalahan data"" dan gak bisa dipake lagi sampe 1x24jam, tambah lama tambah ribet, padahal dulu juga gak pake foto aman2 aja, dan gak pernah telat bayar.",Negatif
Pengguna Google,5,2026-04-20 09:03:32,pelayanan oke dan senang nyampe dg selamat,Positif
Pengguna Google,5,2026-04-20 09:03:32,"untuk layanan gofood, pada saat mrk tidak punya cukup uang, seringkali mrk minta pemberi order melalukan cancel orderan. Padahal setahu sy gojek telah menerapkan sistem pembelian makanan gofood maksimal Rp.1 jt. Sering di angka orderan rp.300 ribu, mrk minta sy cancel orderannya dengan alasan uang mrk tdk cukup. Lantas kenapa bukan mrk saja yg cancel orderannya? Krn kan sy harus tulis ulang apa saja pesanan sy kalau sy yg cancel.",Positif
Pengguna Google,5,2026-04-20 08:55:20,sangat membantu,Positif
Pengguna Google,5,2026-04-20 08:46:52,"Banyakin lg ya promonya,biar ak lebih betah pesan di Gojek thx",Positif
Pengguna Google,3,2026-04-20 08:44:17,top,Negatif
Pengguna Google,3,2026-04-20 08:28:49,"kok gojek dh jlek yh skrg, dpt driver lm btul, plih"" pula",Negatif
Pengguna Google,5,2026-04-20 08:20:35,oke saya selalu memilih gojek untuk angkutan saya,Positif
Pengguna Google,5,2026-04-20 08:18:30,mantap,Positif
Pengguna Google,5,2026-04-20 08:17:55,"aman. harga terjangkau.. proses cepat,",Positif
Pengguna Google,2,2026-04-20 08:13:45,"hari ini kali kedua saya dibohongi oleh driver , sudah diorder dan driver menyatakan kesediaan menjemput tapi setelah ditunggu pada waktu yang telah disepakati malah tidak dijemput padahal terpantau driver bergerak namun itu hanya settingan trik murahan oknum driver yang malas menjemput tapi mengharapkan pembatalan demi uang 3k, sangat disayangkan demi uang segitu menghalalkan sgl cara, rendah banget adabnya, tlg pihak gojek menertibkan para driver nakal , terimakasih",Negatif
Pengguna Google,5,2026-04-20 07:59:15,👍,Positif
Pengguna Google,5,2026-04-20 07:58:49,susah dapet driver mending shopee fodd,Positif
Pengguna Google,5,2026-04-20 07:54:23,mantappp,Positif
Pengguna Google,5,2026-04-20 07:46:11,sangat bermanfaat,Positif
Pengguna Google,4,2026-04-20 07:42:24,"saran, buat gojek cantumkan alasan dong kenapa orderan saya di cancel kalo gofood dan siapa yang nge cancel.... kan saya udah lama nunggu yak, ternyata malah di cancel 😞",Positif
Pengguna Google,4,2026-04-20 07:40:50,oke mantap,Positif
Pengguna Google,5,2026-04-20 07:39:38,driver baik,Positif
Pengguna Google,5,2026-04-20 07:22:18,mantab,Positif
Pengguna Google,1,2026-04-20 07:19:51,stiap pesan GK prnh dpt 🤦🤦,Negatif
Pengguna Google,5,2026-04-20 07:06:38,Bagus cepat dapat menghemat waktu,Positif
Pengguna Google,5,2026-04-20 07:06:07,amaaaan,Positif
Pengguna Google,1,2026-04-20 07:00:55,sangat tidak rekomendasi buat jadi usaha sampingan,Negatif
Pengguna Google,1,2026-04-20 06:48:11,"Saya Lupa bayar, baru telat 1 hari sudah di kejar seperti teroris...",Negatif
Pengguna Google,5,2026-04-20 06:47:21,driver sangat ramah,Positif
Pengguna Google,5,2026-04-20 06:46:17,"ya enak aja, tinggal duduk sampai tujuan",Positif
Pengguna Google,1,2026-04-20 06:40:44,Ini terakhir gw pake apk ini.. Mengecewakan susah banget dapat pengemudi. Padahal di depan mata banyak banget pengemudi 😡,Negatif
Pengguna Google,5,2026-04-20 06:40:19,"aplikasi nya mudah di gunakan, simple dan lengkap",Positif
Pengguna Google,5,2026-04-20 06:39:52,"selama pake gojek bagus aja kok, pelayanan nya driver nya jg ramah""",Positif
Pengguna Google,1,2026-04-20 06:35:34,BOBROK,Negatif
Pengguna Google,5,2026-04-20 06:27:30,Satu aplikasi yang paling bagus banget saya suka belanja dan pergi kemana saja.,Positif
Pengguna Google,5,2026-04-20 06:26:33,mantap,Positif
Pengguna Google,3,2026-04-20 06:22:52,"shock breaker banyak yg mati , jarak jauh pinggang sakit semua.",Negatif
Pengguna Google,5,2026-04-20 06:18:45,memudahkan segala urusan,Positif
Pengguna Google,5,2026-04-20 06:15:53,baik,Positif
Pengguna Google,5,2026-04-20 06:03:38,saya selama memakai jasa gopood tidak pernah kecewa👍🏻,Positif
Pengguna Google,5,2026-04-20 05:59:21,gojek keren banget,Positif
Pengguna Google,5,2026-04-20 05:52:55,Luarbiasa,Positif
Pengguna Google,1,2026-04-20 05:50:43,MAB gojek dan gopay gak amanah pengembalian dana tidak di lakukan,Negatif
Pengguna Google,4,2026-04-20 05:37:09,"aplikasi ini sangatt membantu saya kapanpun dan dimanapunn, meski kdang dpat driver yg diemm terus sepanjang jalan, but it's okeyy.",Positif
Pengguna Google,5,2026-04-20 05:34:31,amanah,Positif
Pengguna Google,5,2026-04-20 05:24:03,ok,Positif
Pengguna Google,5,2026-04-20 04:59:39,mantul,Positif
Pengguna Google,5,2026-04-20 04:47:26,"sangat membantu utk transportasi sy,harga jg bersahabat",Positif
Pengguna Google,5,2026-04-20 04:45:52,oke sangat membantu,Positif
Pengguna Google,5,2026-04-20 04:32:21,cepat tepat,Positif
Pengguna Google,5,2026-04-20 04:20:56,bagus ramah baik,Positif
Pengguna Google,5,2026-04-20 03:56:32,mantap,Positif
Pengguna Google,4,2026-04-20 03:49:50,"saya kasih bintang 4 karena kemaren saya pesen go car . dan dpt driver . tari bin banda . plat B1271EFR. dan driver ini omonganya gk karuan. ngmong t...l, gb...g dll. saya pesen dari kali dere ke kosambi dg ongkos 115.di tengah perjalan omonganya langsung keluar smua. dn dia langsung minta cancel gojek, di situ. takut di kasih bintang 1 kali😁 , tapi masih dri pda ricuh ikiti sja keinginanya. alhamdulillah ttp di anter smpe lok tjuan cm posisi sdh di cancel. cm berbagi pengalaman smga gk smua",Positif
Pengguna Google,5,2026-04-20 03:24:35,sy cuma memberi bintang untuk pertama kali sama gojek,Positif
Pengguna Google,1,2026-04-20 03:22:27,"skrng lama bgt dpt drivernya kalau pesen gofood pake pengiriman biasa. giliran pake yg instan langsung dpt driver. sorry mau ganti aja pake shopeefood, murah, banyak promo, cepet, gesit!",Negatif
Pengguna Google,5,2026-04-20 03:04:56,top dah,Positif
Pengguna Google,5,2026-04-20 02:58:01,terima kasih,Positif
Pengguna Google,3,2026-04-20 02:56:39,saya pengguna setia gojek...cm akhir2 ini setiap pesen gojek searching driver selalu lama dan dpt driver yg jauh....pdhl d sekitar saya byk driver yg dekat...jd waktu saya aga terbuang percuma.... mohon diperhatikan.... terimakasih.... tambah lg skrg kl pesan gofood dpt driver nya jg lama bgt menghabiskan waktu makan siang saya,Negatif
Pengguna Google,5,2026-04-20 02:47:26,drivernya gercep. titik lokasi cocok. promonya mantap,Positif
Pengguna Google,5,2026-04-20 02:47:09,langganan setia,Positif
Pengguna Google,5,2026-04-20 02:38:21,💓💓,Positif
Pengguna Google,5,2026-04-20 02:22:31,"suka, aku anak sekolah jadi suka pake harga 7rb, walaupun harga nya 7rb tapi tetap profesional",Positif
Pengguna Google,5,2026-04-20 02:12:49,alhamdulillah cepat dan ramah 👍,Positif
Pengguna Google,5,2026-04-20 01:56:19,option pilihan layanan nya sangat membantu,Positif
Pengguna Google,5,2026-04-20 01:54:25,keren,Positif
Pengguna Google,3,2026-04-20 01:52:29,"demi apapunnn, gak bisa chat driver. pas chat ceklis 1 aja atau malah gak kekirim samsek. di tambah lemot, dan sering di kasih driver yang jauh2 jadi sering di cancel.",Negatif
Pengguna Google,5,2026-04-20 01:44:32,Cukup baik,Positif
Pengguna Google,5,2026-04-20 01:21:20,Sangat membantu banyak keperluan,Positif
Pengguna Google,5,2026-04-20 01:16:54,bagus,Positif
Pengguna Google,5,2026-04-20 01:16:45,sukses selalu,Positif
Pengguna Google,5,2026-04-20 01:15:55,pelayanan nya baik,Positif
Pengguna Google,5,2026-04-20 01:08:02,mantap,Positif
Pengguna Google,5,2026-04-20 01:06:48,sangat muda dan gampang di akses.,Positif
Pengguna Google,5,2026-04-20 01:05:24,Akun saya gk bisa di pakai,Positif
Pengguna Google,5,2026-04-20 00:55:52,mempermudah perjalanan,Positif
Pengguna Google,1,2026-04-20 00:46:09,"jelek aplikasi nya,apk gojek kalo ke daerah yang agak pelosok gamau mereka,maunya yang kota harga mahal,giliran harga murah mah gamau apk gojek ma padahal kan harga dari sana nya👎👎👎👎",Negatif
Pengguna Google,5,2026-04-20 00:26:09,ramah,Positif
Pengguna Google,4,2026-04-20 00:06:33,selama ini merasa puas bget,Positif
Pengguna Google,5,2026-04-20 00:05:34,senang pake banget,Positif
Pengguna Google,5,2026-04-20 00:01:59,cepat akurat,Positif
Pengguna Google,5,2026-04-19 23:26:22,sangat membantu terimakasih,Positif
Pengguna Google,5,2026-04-19 23:22:14,mantap 👍👍👍,Positif
Pengguna Google,3,2026-04-19 23:17:44,"bagus sih, tapi sayang nya setiap saya pesen gojek selalu ga ada yg dapat... saya bhkan jdi kdng' g masuk sekolah krna ini..",Negatif
Pengguna Google,4,2026-04-19 23:08:22,good,Positif
Pengguna Google,5,2026-04-19 22:59:52,full service,Positif
Pengguna Google,5,2026-04-19 22:32:29,mantul tul tul tul,Positif
Pengguna Google,1,2026-04-19 22:26:20,Sekarang kode promo motor dan mobil tidak bisa,Negatif
Pengguna Google,5,2026-04-19 21:43:47,ok,Positif
Pengguna Google,1,2026-04-19 20:46:42,tiba tiba saldo kepotong anding emang,Negatif
Pengguna Google,5,2026-04-19 19:14:53,jos,Positif
Pengguna Google,1,2026-04-19 19:02:30,"akun bagus malah susah mendapatkan order, aneh",Negatif
Pengguna Google,5,2026-04-19 18:49:23,muantap buanget,Positif
Pengguna Google,2,2026-04-19 18:01:02,susah kali dapat drivernya baik buat gofood ataupun goride ditambah setiap mau klaim koin gopay nggak pernah masuk,Negatif
Pengguna Google,4,2026-04-19 17:41:05,kapan kok gojek belom ada dark mode nya lama bgt ada fitur dark mode nya harus nunggu brapa lama lagi terima kasih sudah sering di-update ke versi paling terbaru tetap saja dark mode nya belom tersedia lebih di tingkatkan lagi gercep dalam merubah tampilan gojek ada fitur dark mode nya,Positif
Pengguna Google,1,2026-04-19 17:30:09,kalo ada problem susah di hubunginya,Negatif
Pengguna Google,3,2026-04-19 17:21:16,ok,Negatif
Pengguna Google,4,2026-04-19 16:51:00,oklah,Positif
Pengguna Google,5,2026-04-19 16:40:06,pengiriman cepat,Positif
Pengguna Google,5,2026-04-19 16:33:15,saya sangat senang jadi bagian dari mitra gojek,Positif
Pengguna Google,1,2026-04-19 16:12:28,"mesan gofood, kelamaan ga dapat driver malah ga bisa batalin, 1 jam setengah nungguin. perbaiki lagi fiturnya",Negatif
Pengguna Google,5,2026-04-19 15:47:28,Sangat Bagus 👍,Positif
Pengguna Google,5,2026-04-19 15:34:02,sopan tepat waktu,Positif
Pengguna Google,5,2026-04-19 15:10:41,"saya bahagia, bisa makan",Positif
Pengguna Google,5,2026-04-19 14:56:01,gojek mntapp,Positif
Pengguna Google,4,2026-04-19 14:44:04,baguts,Positif
Pengguna Google,5,2026-04-19 14:15:53,mantul,Positif
Pengguna Google,3,2026-04-19 14:12:10,"belum bisa ngasih bintang lima,karena setiap menggunakan goride hemat sering dan bahkan tidak pernah mendapatkan drivernya,dan malah tidak ada sama sekali, tolong lah... kedepannya lebih baik lagi,tapi jangan ada update update lagi yah... karena hp saya hp kentang... kenapa yah, setiap jam 21:00 WIB gak pernah ada driver yang mau nganterin... padahal kan kepingin juga jalan malam malam... lain kali jangan begitu dong",Negatif
Pengguna Google,1,2026-04-19 14:03:38,"Sekarang pesan Gofood sulit dapat Driver,, bukannya makin baik, malah makin parah..",Negatif
Pengguna Google,5,2026-04-19 14:02:00,"beberapa waktu lalu sering kecewa,tapi sekarang banyak perubahan. .!! semakin menyenangkan menggunakan layanan gojek",Positif
Pengguna Google,1,2026-04-19 13:59:55,"gak mau lagi pakai aplikasi gojek,apa lagi buat pesan Drive,kaya udh kaya aja semua gara gara harga 18 ribu g mau ambil pesanan lol",Negatif
Pengguna Google,1,2026-04-19 13:36:39,susah dapet driver padahal udah yg prioritas,Negatif
Pengguna Google,1,2026-04-19 13:36:11,"mulai benahin aplikasinya deh, pesen selalu paling cepet. tapi berkali kali susah dapet driver. diganti terus drivernya berkali kali. tapi gaada kompensasi berarti dari aplikator. jengah rasanya",Negatif
Pengguna Google,5,2026-04-19 13:25:35,banya promo nya,Positif
Pengguna Google,5,2026-04-19 13:25:31,sangat menyenangkan setiap saat,Positif
Pengguna Google,3,2026-04-19 13:21:58,saat ini susah sekali dapat driver,Negatif
Pengguna Google,5,2026-04-19 12:59:59,mantap,Positif
Pengguna Google,5,2026-04-19 12:58:21,mantap,Positif
Pengguna Google,5,2026-04-19 12:57:59,gojek tiada duanya. Mantap !,Positif
Pengguna Google,1,2026-04-19 12:53:45,"MAKIN PARAH, SAMPE PAKE PRIORITAS PUN SEJAM BELUM DAPAT JUGA GPJEK NYA PADAHAL DIKOTA BUKAN DI HUTAN",Negatif
Pengguna Google,5,2026-04-19 12:51:42,BAGUS SICH WALAUPUN kalau pakai gocar agak lama dapat driver tapi kalau mesan makanan itu terjamin cepatnya ngk nunggu sampai 1 jam lebih cepat dia walaupun reguler.Semua itu ada plus minus nya tapi gojek tetap tercintaa,Positif
Pengguna Google,1,2026-04-19 12:51:13,"driver suka cancel sendiri, ga jawab chat",Negatif
Pengguna Google,5,2026-04-19 12:47:17,mantap,Positif
Pengguna Google,5,2026-04-19 12:44:43,mantap,Positif
Pengguna Google,3,2026-04-19 12:30:34,"bagus cuman suka ngebug, seperti saya waktu itu pesen 1 gojek tapi yg datang malah ada tiga",Negatif
Pengguna Google,5,2026-04-19 12:23:21,pelayanan gojek sangat bagus,Positif
Pengguna Google,5,2026-04-19 12:07:27,so far membantu,Positif
Pengguna Google,1,2026-04-19 12:02:51,"selalu lama mendapatkan gocar dan driver gocar tidak bisa dikomunikasi kan chat selalu tidak dibalas kalau memang tidak bisa tinggal bilang jd saya cancel menunggu lama chat tdk dibalas ujung""nya suruh cancel",Negatif
Pengguna Google,2,2026-04-19 11:51:46,"kecewaaa banget sama gojek, dlu klo order makanan lewat tunai lancar aja, sekarang hampir 1 jam gada gojek mau nerima, pokoknya kesel banget sama gojek sekarang udh laperr nungguin lama taunya ke gtu, padahal dlu bagus' aja",Negatif
Pengguna Google,5,2026-04-19 11:50:29,cukup membantu,Positif
Pengguna Google,5,2026-04-19 11:48:20,"aplikasinya sangat membantu..kalo kita pas kerepotan, tinggal gas..",Positif
Pengguna Google,5,2026-04-19 11:37:33,mantap,Positif
Pengguna Google,4,2026-04-19 11:29:48,mntap,Positif
Pengguna Google,1,2026-04-19 11:15:38,"mau kirim barang lewat gosend lama banget nunggu dapet drivernya, ada kali 2 jam.",Negatif
Pengguna Google,3,2026-04-19 11:14:42,"please fix yur bugs on change payment fiture, because I cannot change to be gopay from cash",Negatif
Pengguna Google,5,2026-04-19 11:14:23,bapaknya baik banget mau nungguin,Positif
Pengguna Google,1,2026-04-19 10:55:08,"Goride hemat bikin miris..pelanggan2 yg mapan aja udh gak malu pake hemat..klo anak sekolah/pelajar ,karyawan di bawah umk ,mahasiswa mash gw maklumin.! Tp klo org2 yg udh bergaya exlusive mobil ngejogrog,keluar makan di cafe mahal...lah giliran ngojeg pake hemat..cih !! gak malu apa lu ?? lu tau gak itu ongkos hemat driver yg bayarin 20% nya..",Negatif
Pengguna Google,5,2026-04-19 10:45:31,okey,Positif
Pengguna Google,1,2026-04-19 10:41:35,saya tidak bisa masuk karna email yang saya daftarkan sudah tidak dapat sya gunakan,Negatif
Pengguna Google,5,2026-04-19 10:36:58,mantap,Positif
Pengguna Google,3,2026-04-19 09:55:29,sinyal dari penumpang ke driver kurang sesuai.tolong pihak aplikasi di perkuat lagi sinyalnya agar penumpang cepat dapat driver.,Negatif
Pengguna Google,5,2026-04-19 09:40:55,sangat membantu apa lagi ada promo trus 😀,Positif
Pengguna Google,5,2026-04-19 09:30:58,aplikasi yg okeh,Positif
Pengguna Google,4,2026-04-19 09:23:28,kenapa gojek saya tidak bisa beli tiket krl,Positif
Pengguna Google,3,2026-04-19 09:20:53,kalaw bisa di pisah tampilan aplikasi gojek dan gopay.. karna jadi makin ribet tampilan ny,Negatif
Pengguna Google,5,2026-04-19 09:20:47,ok,Positif
Pengguna Google,5,2026-04-19 08:56:17,mantap,Positif
Pengguna Google,1,2026-04-19 08:53:44,parah driver 2 x ganti driver ga ada respon sama sekali,Negatif
Pengguna Google,2,2026-04-19 08:53:04,sekarang pesen gofood pengantaran hemat driver ga ada yang mau ambil🙁,Negatif
Pengguna Google,5,2026-04-19 08:43:47,mapsnya tidak update 🙏,Positif
Pengguna Google,1,2026-04-19 08:43:10,"susah banget dapat driver, pesan gofood sampai nunggu 2 jam tetap aja gak dapat driver. makin lama semakin banyak tingkah driver gojek ini, milih2 ambil orderan. sekalinya dapat di cancel, mungkin karena tau ongkirnya dapat cuma sedikit! MENGECEWAKAN!",Negatif
