userName,score,at,content
Pengguna Google,1,2024-12-11 01:28:29,Tombol Verifikasi OTP nya error terus
Pengguna Google,5,2024-12-10 23:06:56,Bagus banget memudahkan
Pengguna Google,1,2024-12-10 17:23:00,stressss lama lama di kasi layanan yg sangat buruk!!! woyy perkara mau login aja kenapa harus erorrr teruss gua bayar pajak bukan buat lu ngasi layanan yg burukkk woyyyyyy
Pengguna Google,1,2024-12-10 12:07:33,",€;9"
Pengguna Google,1,2024-12-10 07:16:59,"aplikasi tl*l, gw login di website bisa login disni pw salah terus ga jelas knt*l"
Pengguna Google,1,2024-12-09 08:38:57,"Yang bener aja lah, bug fixed tanggal 4 desember 2024. Tapi bug tombol verifikasi otp effin udah dimasukin tapi malah ga bisa di tekan tombolnya. Bug apaan yang di fix tolol"
Pengguna Google,2,2024-12-09 08:02:47,Tombol verifikasi kode pada menu permintaan EFIN setelah menerima email dan memasukan ke kolom tombol verifikasi tidak aktif sehingga kita tidak bisa melakukan verifikasi. Mohon segera ditindak lanjuti. Terima kasih
Pengguna Google,1,2024-12-09 07:59:53,"Selalu gagal mendapatkan kode otp, padahal nomor yang di pakai, tapi selalu gagal. Tolong solusi terbaik nya"
Pengguna Google,3,2024-12-09 07:03:09,Untuk bagian lupa efin setelah dapat kode verifikasi via sms kenapa tombol verifikasi kode nya gak bisa d tekan dn gk brubah jd warna biru gitu.. alhasil gagal terus ini proses recovery akunnya..
Pengguna Google,1,2024-12-09 02:59:05,Aplikasi pekerjaan sd magang ga jelas
Pengguna Google,1,2024-12-09 01:17:03,"Sampah req OTP aja susanya minta ampun, WAKANDA WAKANDA"
Pengguna Google,1,2024-12-09 00:41:13,"Kocak bagian aplikasi pecat aja masa tombol verivikasi ga bisa dipencet, pecat aja banyak orang jg yang berkualitas lol"
Pengguna Google,1,2024-12-08 15:11:52,Bangke lah udah minta kode via sms bayarnya mahal...udah dapet giliran d masukin dgn sangt benar eh tombol verifikasinya gk berubah warna jd gk bs d klik...begitu terus sampai berkali2...buseeet pulsaku langsung abis...klo sy hitung minta kode via sms jatuhnya Rp.1100/sms dn tidak ada hasil.. .😭😭😭
Pengguna Google,1,2024-12-08 12:54:56,"Aplikasi gak guna...bikin emosi, daftar selalu gagal...malulah !!!!"
Pengguna Google,1,2024-12-08 08:11:07,Kocak gk bisa verifikasi kode
Pengguna Google,3,2024-12-08 07:05:41,Tidak jelas saat mau masukkan akun
Pengguna Google,1,2024-12-08 03:35:09,Gak bisa verifikasi tolong perbaiki lagi.. 😮‍💨
Pengguna Google,1,2024-12-08 00:31:02,"Gimana si aplikasinya, mau pengajuan efin pas minta kode verifikasi email tidak bisa di klik verifikasi, gk jelas banget apk nya😡"
Pengguna Google,5,2024-12-07 16:42:26,Okeee
Pengguna Google,1,2024-12-07 09:34:11,"Seperti biasa tidak berguna sama sekali, apk pemerintah banyak bug nya. Padahal ini sekelas pajak."
Pengguna Google,1,2024-12-07 07:08:24,"Aplikasi paling gak guna, niat hati biar semua serba mudah malah makin susah dan menyebalkan, karena harus berkali kali mencoba tapi gagal terus buang buang kuota aja"
Pengguna Google,1,2024-12-07 01:01:08,Sudah hampir 3 Minggu kartu NPWP belum sampai rumah. Katanya mo dikirim
Pengguna Google,1,2024-12-06 12:33:45,"Aplikasi merepotkan, belum proper sudah di launching."
Pengguna Google,1,2024-12-06 10:53:34,Kurang lengkap Pak
Pengguna Google,5,2024-12-06 08:03:05,Sangat bagus
Pengguna Google,1,2024-12-06 04:37:01,Eror mulu
Pengguna Google,5,2024-12-06 02:15:36,Sangat membantu dalam mengalasisi pajak
Pengguna Google,2,2024-12-06 00:52:22,"bar untuk menverifikasi kode otp tidak merespon, perbaiki bug ini"
Pengguna Google,1,2024-12-05 21:29:48,"Semoga kedepannya aplikasi ini lebih ditingkatkan lagi,sekelas aplikasi negara tapi masih begitu buruk ."
Pengguna Google,1,2024-12-05 16:22:57,"Entah apps apa ni,TDK berguna,minta eefin saja susah x,sudah dpt otp malah ttddk bisa di verifikasi👻👻👻,pulsa di kuras, entahlah, kebanyakan tidur dan kebanyakan orang males di siittu.anjritlah"
Pengguna Google,1,2024-12-05 13:06:22,Baru 3 jam di download udh minta update... wkwkwkkk
Pengguna Google,1,2024-12-05 11:39:11,Apk pemerintahan kok gini.. Selalu gagal login.. Udah pake data pindah wifi sama aja.. Anggran untuk apk pasti nggk sedikit...
Pengguna Google,1,2024-12-05 10:58:23,Gembel
Pengguna Google,1,2024-12-05 10:32:18,"HATI"" GUYS.... Data bisa bocor, ada aja yang mengaku dari pihak DJP. Dan anehnya dia kirim name tage nya, mungkin palsu. Dikirim link sama dia, M-Pajak tapi beda sama yg ada di playstore ini. Miris yaaa, pemerintah punya tapi masih bisa dibobol orang datanya. Atau malah jual data??? Saya lapor mindra ajaa keknya biar diaudit... 🙃 Hampir livin dan brimo keretas, langsung sadar karena notif bahaya dari HP, dan mulai mikir apa iya pegawai pajak yg begitu sibuk punya waktu sebanyak ini nanya""..."
Pengguna Google,1,2024-12-05 09:34:59,Tidak membantu sama sekali ini mau pengajuan EFIN kode otp sudah di masukan tapi kodenya gak bisa di klik verif
Pengguna Google,1,2024-12-05 08:53:33,Ga bereesss saya mau ubah sandi malah erorrr ga jelasss apk ini
Pengguna Google,1,2024-12-04 15:54:10,Buruk
Pengguna Google,1,2024-12-04 11:38:32,Aplikasi gak membantu sama sekali
Pengguna Google,1,2024-12-04 11:38:18,Tiba2 ada org tlfn blg nya dri djp kebetulan NPWP ku emang blum di update jadi 16 dijit masih yg 15. Tpi anehnya dia hubungi via wa minta berbagi layar dan minta instal aplikasi ini trus minta izinkan akses ke hp ku. Agak aneh dia juga minta pembayaran matre sbesar 10 rb. Tpi ak nolak krn ngerasa dia bisa akses hp ku otomatis klo ak tf dia tau akun dan pin2 ku ahirnya ak putus smbungan tlfn dan org nya tiba2 ngilang. Hati2 guys... atau disini jg ada yg mengalami ?
Pengguna Google,1,2024-12-04 10:32:01,"Saya kasih bintang 1 , aplikasi gak level, gak sesuai sama misi nya.Mau buka aplikasi saja lama nya......."
Pengguna Google,1,2024-12-04 08:41:22,"Gak jelas udah masukin kode OTP tapi salah tanpa alasan yang jelasan, eh setelah diulangi lagi yang kedua dengan nomer yang samabaru bisa, mana harus bayar pake pulsa lagi, dan beli nomer telkomsel pula hufftt"
Pengguna Google,1,2024-12-04 05:37:19,"Data saya bocor, tolong di tindak lanjuti"
Pengguna Google,1,2024-12-03 16:26:14,Apa sih. Notif ada update yg harus diinstall tapi muter2 sampai 7 turunan gk kelar
Pengguna Google,1,2024-12-03 10:44:26,"Minimal aplikasi di benerin lah, malu bgt rakyatnya suruh bayar pajak tapi pelayananya minus."
Pengguna Google,5,2024-12-03 10:40:05,Goood
Pengguna Google,5,2024-12-03 10:08:11,👍👍👍👍👍
Pengguna Google,5,2024-12-03 05:06:07,Lumayan
Pengguna Google,1,2024-12-03 04:12:23,"Yak seperti biasa, tipikal aplikasi bobrok khas pemerintah. Menunya ribet, mau login dibilang salah password, udah reset password tetep ga bisa login. Yang kek gini narikin pajak dari kita, cuih."
Pengguna Google,1,2024-12-02 14:17:55,Aplikasi pemerintah kok banyak error nya..
Pengguna Google,1,2024-12-02 10:15:13,"Beneran ini Aplikasi menyusahkan.. Daftar dr aplikasi, dialihkan ke chroome,,eeeh malah gak buka².. Yg nelpon dr pajak 1 jam 1X🤣🤣 Layanan kaya gini..🤦"
Pengguna Google,1,2024-12-01 14:33:38,"Bisa gak apk dibaikin, jelek kali lelet mo daftar npwp aja kaya mau antri sembako, susah kali, bodo gk ngotak yang diisi banyak dipencet gak mau strewss, bintang nol maunya"
Pengguna Google,1,2024-12-01 14:19:49,"Bayar pajak elit, buka web sulit. Gini amat buat aplikasi"
Pengguna Google,1,2024-12-01 14:01:08,"Aplikasi gajelas,, jangan download percuma"
Pengguna Google,1,2024-12-01 13:34:03,Aplikasi nya jelek
Pengguna Google,1,2024-12-01 04:48:53,Saya kasih bintang 1 karna kurang bagus sudah berbagai cara saya untuk bisa login/masuk ke akun tidak bisa mohon bantuannya🙏🙏 Kalau tidak bisa sampai saat ini saya uninstall aplikasinya habis² data saja😔😔
Pengguna Google,5,2024-11-30 19:22:24,H google
Pengguna Google,1,2024-11-30 01:52:24,"Ini app milik pemerintah lhoooo boosssss, senggol dong!"
Pengguna Google,1,2024-11-29 22:36:49,"aplikasi gak jls,bru saja mau daftar,nunggu vrifikasi,tiba2 gmail diblokir.aneh"
Pengguna Google,5,2024-11-29 11:50:52,Aplikasinya bagus banget bisa memudahkan penggunanya
Pengguna Google,5,2024-11-29 10:04:45,Terbaik
Pengguna Google,1,2024-11-29 09:26:04,Aplikasi sampah
Pengguna Google,5,2024-11-29 08:10:13,semogga bisa membantu
Pengguna Google,3,2024-11-29 06:08:11,"Hati hati dgn aplikasi atas mana pajak, takutnya penipuan"
Pengguna Google,1,2024-11-29 04:07:47,"Aplikasi astaga naga, susah sekali device saya kenceng bagus tapi kaya gini astaga nagaaaaaaaaaaaa"
Pengguna Google,1,2024-11-29 03:40:11,Masih belum ada perbaikan. Susah sekali untuk login via aplikasi ataupun web. Selalu dikatakan username/pasword salah.
Pengguna Google,5,2024-11-29 02:22:23,Cukup membantu dan bagus
Pengguna Google,1,2024-11-29 01:29:49,"kayak ny penipuan, bbrpa kali di telpon org mengatas namakan org oajak dari pusat untuk konfirmasi pemulihan data akhir tahun"
Pengguna Google,1,2024-11-28 23:55:19,"ini aplikasi nda guna, mau daftar aja susah"
Pengguna Google,1,2024-11-28 12:22:04,Tolong perbaiki. Masa baru download suruh update muter terus.. malah buat lama kerjaan
Pengguna Google,1,2024-11-28 06:12:13,"Baru aja download karena lupa no efin,pas di buka tiba2 keluar dan gak ngrespon...ayo donk pdahal ini sangat membantu ...sampai skrg gak bisa di buka dan gak ngrespon"
Pengguna Google,1,2024-11-28 05:24:26,"Hati-hati guys, aplikasi ini bukan official dari pajak.."
Pengguna Google,1,2024-11-28 01:09:37,"ini aplikasi cuman nyampah diplaystore.nggak ada gunanya,nggak ada fungsinya"
Pengguna Google,1,2024-11-27 14:49:55,"Agak aneh sih dgn aplikasi dari lembaga yang anggarannya luar biasa. Mau Lapor SPT bolak balik liat menu justru gak ada menu Lapor di aplikasi ini. Ujung2 nya dari browser baru bisa. Jadi apalah guna aplikasi klu lebih lancar gunakannya di browser??? Ditunggu perbaikannya,,,. Supaya ratingnya bisa saya perbaiki."
Pengguna Google,1,2024-11-26 22:49:16,Gak guna
Pengguna Google,1,2024-11-26 11:10:42,Aplikasi gk guna
Pengguna Google,1,2024-11-26 10:57:45,"Baru donwload terus dh ada notif suruh update padahal di play store gg ada keterangan update, lanjut isi link buat efin malah error dan keluar apk dengan sendirinya, pas dibuka lagi aplikasinya muter sampai skrng dan gg bisa kebuka. Ini yang buat aplikasi kompeten atau cuman nyoba"" Yh, kalo gini mh lebih bagus apk kipas simulator bos"
Pengguna Google,1,2024-11-25 23:47:50,Penipuan
Pengguna Google,1,2024-11-25 14:37:04,"Mohon lebih bijak dalam menginstal aplikasi ini. Karna saya setelah instal aplikasi ini jadi lebih sering di teror oleh nomor yg mengatas namakan pegawai pajak pusat. Jika ada yg mengatasnamakan pegawai pajak pusat mohon ditanyakan atas nama siapa dan NIP berapa untuk selanjutnya dilaporkan ke pihak badan kepegawaian, karna setiap saya tanya demikian panggilan akan selalu dimatikan oleh mereka. Jadi mohon untuk semuanya berhati2 dalam menginstal aplikasi lebih baik gunakan website resmi djp."
Pengguna Google,1,2024-11-25 13:59:29,PENIPUAN!
Pengguna Google,1,2024-11-25 09:51:11,"Kenapa ya hampir semua website/aplikasi milik pemerintah itu.sangat ribet,sering error..pokoknya parahh."
Pengguna Google,1,2024-11-25 03:29:55,Menyusahkan masyarakat dalam membayar pajak dan mebuat praktek pungli baru
Pengguna Google,1,2024-11-25 01:57:07,"Saya ibu rumah tangga tidak pernah mengajukan pembuatan npwp, tapi tiba tiba ada kartu npwp di kirim ke rumah, sudah download app ini, malah tidak berfungsi, jdi saya harus gimana? Karrna saya tidak pernah mengajukan pembuatan npwp"
Pengguna Google,1,2024-11-24 10:19:45,"Mau download kartu pajak saja di suruh mutar mutar ujung ujungnya ga bisa, memang."
Pengguna Google,1,2024-11-24 05:38:49,Jelek
Pengguna Google,1,2024-11-23 18:14:39,PENIPU!!!
Pengguna Google,1,2024-11-23 15:04:42,Kenapa aplikasi plat merah selalu banyak masalah ya? Padahal saya yakin dukungan anggaran pastinya ga masalah
Pengguna Google,1,2024-11-23 08:09:08,"Aplikasi apaan nggabisa buat npwp online susah banget pas kirim otp nunggi lamaa bet ampe sejam gw tunggu jg ngga ada apapun informasi kelanjutan aplikasi buruk, perlu di update! Pdahal berguna banget buat masyarakat!"
Pengguna Google,1,2024-11-23 04:12:38,Aplikasi norak. Hire orang IT untuk apa ? Buang2 anggaran ? Makanya jangan kebanyakan ordal. Udah tahun teknologi berkembang pesat masih maksa pake cara purba. Anggaran tuh dipake bener2. Jangan buat liburan doang. Tolol
Pengguna Google,1,2024-11-23 02:00:09,"Mohon ditindaklanjuti keluhan pengguna, apa yg menjadi masalah segera diperbaiki. Setelah update, user log out, mau sign in tapi link lupa password tidak fungsi. Jadi harus bagaimana? Mohon respon nya"
Pengguna Google,1,2024-11-22 23:55:36,"Aplikasi gak guna, gakbisa login"
Pengguna Google,5,2024-11-22 11:34:42,Krennn
Pengguna Google,1,2024-11-22 06:24:14,"Kalau gk niat bikin aplikasi,mending gk usah di bikin,cpek2 isi data dan formulir,malah di tolak,dgn alasan ada kesalahan,aplikasi gk bermutu"
Pengguna Google,1,2024-11-21 14:48:50,"Aplikasi maupun website cm formalitas, gak bisa di pake, nyusahin masyarakat, duit pajak gak jelas, mesti di audit & system online semua pemerintah biar gak di maling system yg baik terintegradi & terkontrol dgn AI"
Pengguna Google,1,2024-11-21 07:43:33,Tolong benahi aplikasinya tidak berguna sama sekali. Waktu daftar ada beberapa masalah 1.pengisian email harus di awali angka ribet bgt sumpah 2.pemilihan kenegaraan tidak bisa di pilih 3.capta ngaco. Masih bagus pake google from aja mending perasaan anggaran gede website aja kek buatan anak SMP
Pengguna Google,1,2024-11-21 04:35:13,Sering gangguan
Pengguna Google,5,2024-11-21 02:17:22,Good
Pengguna Google,1,2024-11-20 23:27:16,"Jelek banget, ngirim kode OTP aja cuma laporan terkirimnya doang, tapi kagak ada pesan masuk kan tolol, ini nih yang bikin sulit masyarakat, ke kantor malah d usir wajib daftar online, udah daftar online bermasalah mulu kocak kocak"
Pengguna Google,1,2024-11-20 17:13:57,Ada oknum pegawai yg tdk bertanggung jawab
Pengguna Google,3,2024-11-20 10:36:18,Saya kasih bintang 3 dlu
Pengguna Google,1,2024-11-20 08:02:40,Aplikasi sangat tidak membantu
Pengguna Google,1,2024-11-20 06:55:56,Tidak bisa login
Pengguna Google,1,2024-11-20 03:42:05,Gaje
Pengguna Google,1,2024-11-20 02:42:29,"Bener kata orang yg bilang aplikasinya bermasalah muter terus padahal jaringan bagus pas udh download mau login ,eh malah update .kenapa gak di awal pas instal apk tersebut mohon di perbaiki apk nya kerjanya jangan tidur doang atasin masalah sepele kaya gini anggaran pasti gede jangan di makanin ,."
Pengguna Google,5,2024-11-20 00:00:01,Ok
Pengguna Google,1,2024-11-19 17:18:55,"Aplikasi sampah,masak kalah jauh sama aplikasi luar negro,ayo saingi shopee dan lazada bosss 🦦"
Pengguna Google,5,2024-11-19 13:20:07,SANGAT MEMBANTU
Pengguna Google,1,2024-11-19 09:42:00,Mintak kirim nomor efin ke email gak masuk masuk
Pengguna Google,1,2024-11-19 06:07:46,Susah bener ngurus lupa efin !
Pengguna Google,5,2024-11-19 04:24:20,Bagus sekali
Pengguna Google,1,2024-11-19 02:38:01,Ga bisa dibuka
Pengguna Google,1,2024-11-18 08:03:29,Amit² dah. Bikin web aja gk bisa. Eror mulu bikin emosi jiwa 🤨
Pengguna Google,1,2024-11-18 04:56:23,Apk tolol tidak membantu
Pengguna Google,1,2024-11-18 03:20:15,aplikasi ini sangatlah busuk
Pengguna Google,1,2024-11-17 16:02:38,Apk sampah bikin efin gagal terus login tidak bisa bisa
Pengguna Google,1,2024-11-17 12:14:44,Aplikasi tolol yg ngelola.. kenapa aplikasi layanan pemerintah ngga ada yg bener.. selain KAI acces
Pengguna Google,1,2024-11-16 02:49:41,Login salah Mulu ajg
Pengguna Google,1,2024-11-15 16:02:47,Lupa password ga bisa menyusahkan saja
Pengguna Google,5,2024-11-15 06:26:45,Sangat membantu urusan perpajakan
Pengguna Google,1,2024-11-14 22:37:40,kenapa di download saja ngk bisa?
Pengguna Google,5,2024-11-14 17:28:27,Proses masuk nya suguh sungguh harus paham dan harus mengerti di pelajari yang benar dan teliti Alhamdulillah akhirnya bisa masuk menjadi pengguna baru NPWP terimakasih atas bantuannya para suhu2 yg sudah me ngasih Tao caranya sukses selalu buat kalian yg blum bisa masuk
Pengguna Google,1,2024-11-14 16:48:11,Beres daftar mau log in kembali malah akun ke blokir aneh
Pengguna Google,1,2024-11-14 14:29:23,Gak bisa di pake. Login selalu gagal. Gak bermutu. Alamat email benar. Password benar. Payah
Pengguna Google,1,2024-11-14 09:38:49,"Wah penipuan nih aplikasi, inget smua'a pajak itu GK ada telpon""an, yg dtg k rmh itu klo org wajib pajak melalui surat k rmh"" atau k RT setempat, kmren jg saya d tlp brap hari kemudian ada yg infoin d group RT tmen'a kena tipu 46jt, hati"" pajak tidak nlp TPI panggilan surat wajib pajak melalui surat"
Pengguna Google,1,2024-11-14 07:51:38,Gajih besar kerja gini aduhh
Pengguna Google,1,2024-11-14 05:41:34,Bikin susah aja
Pengguna Google,1,2024-11-13 09:41:35,"MINTA TOLONG, JGN INSTAL INII. INI APLIKASI PENIPUAN, MOHON HATI² INI MENYEBABKAN PERETASAN HP"
Pengguna Google,2,2024-11-13 06:28:32,Gabisa login
Pengguna Google,1,2024-11-13 06:03:12,Kenapa setiap klik aplikasi nya selalu keluar sendiri padahal SDH di coba berkali-kali dan sudah berkali-kali hapus unduh lagi
Pengguna Google,1,2024-11-12 12:57:59,Ini aplikasi pemerintah ? Apa aplikasi yg di buat anak SMP error mulu 95% isinya negatif gak di tindak lanjut. Giliran gk bayar pajak di uber uber. Hello bisa respon masyarakat kah ??? Apa sibuk tidur ?
Pengguna Google,1,2024-11-12 12:35:01,Aplikasi gak berguna
Pengguna Google,1,2024-11-12 12:01:21,Gw bayar pajak kalo aplikasi nya aj kaya gini GOKIL sih..!!
Pengguna Google,1,2024-11-12 08:33:29,"Kartu NPWP hilang, maksudnya mau mudah pake ini apps, malah ribetnya aduhai...ga usah di adain aja ini aplikasi jika ujungnya harus offline juga 🤣"
Pengguna Google,1,2024-11-12 06:02:02,"aplikasi sampah . gimana rakyat mau taat pajak kalo pelayanan nya aja gini , koar koar rakyat harus taat pajak ,tapi wadah nya gak becus ,ta1k"
Pengguna Google,1,2024-11-12 04:20:15,Ora kok menakne malah ngangelke goblok
Pengguna Google,1,2024-11-11 22:36:08,apl burik
Pengguna Google,1,2024-11-11 04:43:15,"Lambat, pelayanan buruk, udah gausa sok sok online:)"
Pengguna Google,1,2024-11-11 04:34:34,Ga guna anjengg
Pengguna Google,1,2024-11-11 04:15:40,Menyebalkan mau login daftar aja susah ribet
Pengguna Google,1,2024-11-10 08:53:35,Eror Mulu aplksi nyn kg jls
Pengguna Google,1,2024-11-09 09:37:17,"benerin lagi link sama app, tololll"
Pengguna Google,1,2024-11-09 02:41:13,"Buang2 kuota mendownload,tak berfungsi"
Pengguna Google,1,2024-11-09 00:41:34,Aplikasi apa !!!! Spam !!!!
Pengguna Google,1,2024-11-08 08:17:36,"Belom punya NPWP trus di daftar di alihkan ke web trus gunanya yang mobile buat apa kalau daftar masih harus di web, dan webnya lemot banget juga"
Pengguna Google,1,2024-11-07 14:01:43,Apk bohong jangan di instal jika ingin tertib laporan pajak langsung ke kantor djp langsung. Sekali lagi jangan instal apk ini karena apk ini meminta kita menyerahkan kontrol hp penuh
Pengguna Google,1,2024-11-07 13:59:18,"Aplikasi gajelas, sangat tidak membantu pengguna"
Pengguna Google,1,2024-11-07 07:49:48,Sampah lambad
Pengguna Google,1,2024-11-07 06:44:32,Aplikasi kok lemot banget
Pengguna Google,1,2024-11-06 17:25:32,Aplikasi tdk berguna nyusah in
Pengguna Google,5,2024-11-06 15:32:02,Nomor tin
